thermosensible	adj	thermosensible (adj) ||| temperature-sensitive
halo	noun	halo (noun) ||| halo
vent	noun	vent (noun) ||| wind
dédupliqués	verb	dédupliqués (verb) ||| to deduplicated
creux	adj	creux (adj) ||| hollow
domaine	noun	domaine (noun) ||| area
mécénat	noun	mécénat (noun) ||| sponsorship
pécher	verb	pécher (verb) ||| to sin
saccager	verb	saccager (verb) ||| to vandalize
défibrillation	noun	défibrillation (noun) ||| defibrillation
détoxication	noun	détoxication (noun) ||| detoxification pathway
prévision	noun	prévision (noun) ||| prediction
siphon	noun	siphon (noun) ||| siphon
assignation	noun	assignation (noun) ||| subpoena
géniteur	noun	géniteur (noun) ||| broodstock
ramasser	verb	ramasser (verb) ||| to pick up
curiosité	noun	curiosité (noun) ||| curiosity
engorgement	noun	engorgement (noun) ||| bottleneck
institutionnaliser	verb	institutionnaliser (verb) ||| to formalize
subversion	noun	subversion (noun) ||| subversion
pingre	adj	pingre (adj) ||| close-fisted
pardon	noun	pardon (noun) ||| forgiveness
calviniste	adj	calviniste (adj) ||| Calvinistical
antidérapant	adj	antidérapant (adj) ||| slip-resistant
quille	noun	quille (noun) ||| keel
lactate	noun	lactate (noun) ||| L-lactate
cliqueter	verb	cliqueter (verb) ||| to jangle
foreur	noun	foreur (noun) ||| borer
encombrement	noun	encombrement (noun) ||| footprint
cession	noun	cession (noun) ||| transfer
sibyllin	adj	sibyllin (adj) ||| enigmatic
moudre	verb	moudre (verb) ||| to mill
sauce	noun	sauce (noun) ||| sauce
magasin	noun	magasin (noun) ||| store
marin	noun	marin (noun) ||| sailor
sac	noun	sac (noun) ||| bag
mosaïque	noun	mosaïque (noun) ||| patchwork
réhabiliter	verb	réhabiliter (verb) ||| to rehabilitate
particulier	noun	particulier (noun) ||| specific
moquette	noun	moquette (noun) ||| carpet
légitimer	verb	légitimer (verb) ||| to legitimate
mécontenter	verb	mécontenter (verb) ||| to annoy
pervertir	verb	pervertir (verb) ||| to pervert
guérisseur	noun	guérisseur (noun) ||| medicine man
distant	adj	distant (adj) ||| remote
blatte	noun	blatte (noun) ||| roach
Pilot	noun	Pilot (noun) ||| pilot
marquage	noun	marquage (noun) ||| mark
heurter	verb	heurter (verb) ||| to offend
exaction	noun	exaction (noun) ||| atrocity
bas	noun	bas (noun) ||| bottom
extrême	adj	extrême (adj) ||| far
impartialité	noun	impartialité (noun) ||| impartiality
biométrie	noun	biométrie (noun) ||| biometrics
équiper	verb	équiper (verb) ||| to equip
fondamentalisme	noun	fondamentalisme (noun) ||| fundamentalist
gêne	noun	gêne (noun) ||| embarrassment
colocataire	noun	colocataire (noun) ||| roommate
prémisse	noun	prémisse (noun) ||| proposition
Cairn	noun	Cairn (noun) ||| Cairns delegation
hydrocortisone	noun	hydrocortisone (noun) ||| cortisol
éclater	verb	éclater (verb) ||| to burst
immigrant	noun	immigrant (noun) ||| immigrant
correspondance	noun	correspondance (noun) ||| correspondence
portefeuille	noun	portefeuille (noun) ||| portfolio
écarté	adj	écarté (adj) ||| screened out
sérénité	noun	sérénité (noun) ||| serenity
flexibilisation	noun	flexibilisation (noun) ||| flexibility
graduer	verb	graduer (verb) ||| to grade
commun	adj	commun (adj) ||| joint
surdité	noun	surdité (noun) ||| hearing loss
ampoule	noun	ampoule (noun) ||| ampoule
réaliser	verb	réaliser (verb) ||| to make
manuscrit	noun	manuscrit (noun) ||| scroll
saleté	noun	saleté (noun) ||| dirt
conjecturer	verb	conjecturer (verb) ||| to guess
transparent	noun	transparent (noun) ||| transparency
aboutissement	noun	aboutissement (noun) ||| endpoint
argutie	noun	argutie (noun) ||| quibbling
imagé	adj	imagé (adj) ||| vivid
pré-approbation	noun	pré-approbation (noun) ||| preclearance
raccommoder	verb	raccommoder (verb) ||| to darn
temporisateur	noun	temporisateur (noun) ||| timer
reporter	noun	reporter (noun) ||| newspaperman
ex-fumeur	noun	ex-fumeur (noun) ||| former smoker
anthracite	noun	anthracite (noun) ||| hard coal
cassoulet	noun	cassoulet (noun) ||| stew
commercialisable	adj	commercialisable (adj) ||| marketable
cumin	noun	cumin (noun) ||| caraway
fusionner	verb	fusionner (verb) ||| to amalgamate
s'approcher	verb	s'approcher (verb) ||| to draw near
toxicomane	noun	toxicomane (noun) ||| addict
parenthèse	noun	parenthèse (noun) ||| bracket
courbe	noun	courbe (noun) ||| curve
gélatineux	adj	gélatineux (adj) ||| jelly-like
moqueur	adj	moqueur (adj) ||| quizzical
aptitude	noun	aptitude (noun) ||| skill
diviseur	noun	diviseur (noun) ||| divider
antre	noun	antre (noun) ||| den
médecin	noun	médecin (noun) ||| physician
prairie	noun	prairie (noun) ||| grassland
désagréger	verb	se désagréger (verb) ||| to disintegrate
césure	noun	césure (noun) ||| hyphenation
portatif	adj	portatif (adj) ||| portable
plaisance	noun	plaisance (noun) ||| pleasure
méticuleux	adj	méticuleux (adj) ||| punctilious
pluraliste	adj	pluraliste (adj) ||| pluralist
hydromassants	noun	hydromassants (noun) ||| hydromassage
lignite	noun	lignite (noun) ||| lignite
magicien	noun	magicien (noun) ||| magician
tapis	noun	tapis (noun) ||| carpet
étuve	noun	étuve (noun) ||| oven-like device
bavette	noun	bavette (noun) ||| bib
interprétatif	adj	interprétatif (adj) ||| interpretative
opossum	noun	opossum (noun) ||| opossum
fuselage	noun	fuselage (noun) ||| airframe
dérouler	verb	dérouler (verb) ||| to unroll
gris	noun	gris (noun) ||| grayscale
otage	noun	otage (noun) ||| hostage
parallélisation	noun	parallélisation (noun) ||| parallelism
craquement	noun	craquement (noun) ||| snap
patient-médecin	noun	patient-médecin (noun) ||| patient-physician
dénigrant	adj	dénigrant (adj) ||| depreciatory
jubilant	adj	jubilant (adj) ||| jubilant
débrayer	verb	débrayer (verb) ||| to disengage
poisson-appât	noun	poisson-appât (noun) ||| bait fish
malignité	noun	malignité (noun) ||| viciousness
curseur	noun	curseur (noun) ||| cursor
confisquer	verb	confisquer (verb) ||| to confiscate
poutre	noun	poutre (noun) ||| beam
nébuleux	adj	nébuleux (adj) ||| nebulous
auvent	noun	auvent (noun) ||| awning
sceptique	noun	sceptique (noun) ||| skeptic
caractéristique	adj	caractéristique (adj) ||| characteristic
fan	noun	fan (noun) ||| fan
chloramine	noun	chloramine (noun) ||| chloramine
mérou	noun	mérou (noun) ||| grouper
noble	adj	noble (adj) ||| noble
maladroite	noun	maladroite (noun) ||| bungler
iconographique	adj	iconographique (adj) ||| iconographic
glaner	verb	glaner (verb) ||| to glean
tricheur	noun	tricheur (noun) ||| trickster
Corinthe	noun	Corinthe (noun) ||| Corinth
accessible	adj	accessible (adj) ||| available
pénombre	noun	pénombre (noun) ||| darkness
occidental	adj	occidental (adj) ||| western
atopie	noun	atopie (noun) ||| atopic disease
certification	noun	certification (noun) ||| certification
réduisant	adj	réduisant (adj) ||| diminishing
craindre	verb	craindre (verb) ||| to worry
chrysalide	noun	chrysalide (noun) ||| pupa
hymen	noun	hymen (noun) ||| hyman
devanture	noun	devanture (noun) ||| storefront
énerver	verb	énerver (verb) ||| to annoy
ambition	noun	ambition (noun) ||| aspiration
charpente	noun	charpente (noun) ||| woodwork
essayage	noun	essayage (noun) ||| mastectomy fitter
congé	noun	congé (noun) ||| holiday
praticabilité	noun	praticabilité (noun) ||| practicability
croûte	noun	croûte (noun) ||| crust
satanique	adj	satanique (adj) ||| satanic
portier	noun	portier (noun) ||| porter
hâter	verb	se hâter (verb) ||| to hurry
vidage	noun	vidage (noun) ||| flush
vésicule	noun	vésicule (noun) ||| vesicle
bipède	adj	bipède (adj) ||| biped
contre-interrogatoire	noun	contre-interrogatoire (noun) ||| cross~examinations
bélier	noun	bélier (noun) ||| ram
euphémisme	noun	euphémisme (noun) ||| understatement
médication	noun	médication (noun) ||| drug treatment
réprobation	noun	réprobation (noun) ||| condemnation
platine	noun	platine (noun) ||| turntable
motet	noun	motet (noun) ||| mote
shooter	verb	shooter (verb) ||| to shoot
rémouleur	noun	rémouleur (noun) ||| knife-grinder
marante	noun	marante (noun) ||| arrowhead
ludique	adj	ludique (adj) ||| playful
floral	adj	floral (adj) ||| floral
danse	noun	danse (noun) ||| dancing
peignoir	noun	peignoir (noun) ||| robe
tampon-filtre	noun	tampon-filtre (noun) ||| filter pad
caractériser	verb	se caractériser (verb) ||| to characterize
opportuniste	adj	opportuniste (adj) ||| opportunistic
profession	noun	profession (noun) ||| profession
s'entendre	verb	s'entendre (verb) ||| to agree
s'épanouir	verb	s'épanouir (verb) ||| to flourish
soutien-gorge	noun	soutien-gorge (noun) ||| brassiere
rabaisser	verb	rabaisser (verb) ||| to belittle
hébéter	verb	hébéter (verb) ||| to astonish
bichonner	verb	bichonner (verb) ||| to titivate
emphatique	adj	emphatique (adj) ||| pompous
baby-boom	noun	baby-boom (noun) ||| baby boom
démobiliser	verb	démobiliser (verb) ||| to demobilize
cancérogène	adj	cancérogène (adj) ||| carcinogen
agir	verb	agir (verb) ||| to do
bain	noun	bain (noun) ||| bathroom
Pacte	noun	Pacte (noun) ||| Covenant
homophobe	adj	homophobe (adj) ||| homophobe
égalité	noun	égalité (noun) ||| equality
corrida	noun	corrida (noun) ||| bullfighting
reboisement	noun	reboisement (noun) ||| reforestation
forger	verb	se forger (verb) ||| to carve out
amélioration	noun	amélioration (noun) ||| improvement
photocopie	noun	photocopie (noun) ||| photocopy
jouer	verb	jouer (verb) ||| to act
liane	noun	liane (noun) ||| vine
paysan	noun	paysan (noun) ||| peasant
abandonner	verb	abandonner (verb) ||| to give up
météorologique	adj	météorologique (adj) ||| weather
blessant	adj	blessant (adj) ||| hurtful
belligérant	adj	belligérant (adj) ||| belligerent
aristocratie	noun	aristocratie (noun) ||| aristocracy
embouteiller	verb	embouteiller (verb) ||| to jam
contentieux	noun	contentieux (noun) ||| dispute
fixe	adj	fixe (adj) ||| fixed
réformer	verb	réformer (verb) ||| to reform
décent	adj	décent (adj) ||| decent
vivacité	noun	vivacité (noun) ||| liveliness
tranquilliser	verb	tranquilliser (verb) ||| to reassure
législateur	noun	législateur (noun) ||| legislature
conjuguer	verb	conjuguer (verb) ||| to conjugate
santé	noun	santé (noun) ||| health care
crisser	verb	crisser (verb) ||| to screech
fioriture	noun	fioriture (noun) ||| frill
démoralisant	adj	démoralisant (adj) ||| intimidating
transfrontalier	adj	transfrontalier (adj) ||| transboundary
kilométrage	noun	kilométrage (noun) ||| Mileage Range
dit	adj	dit (adj) ||| so-called
carillonnement	noun	carillonnement (noun) ||| chiming
Caporal-chef	noun	Caporal-chef (noun) ||| corporal
épicurien	noun	épicurien (noun) ||| epicure
improvisation	noun	improvisation (noun) ||| improvization
verrou	noun	verrou (noun) ||| lock
dubitatif	adj	dubitatif (adj) ||| doubtful
tirer	verb	tirer (verb) ||| to draw
baraque	noun	baraque (noun) ||| shack
enterrer	verb	enterrer (verb) ||| to entomb
valoir	verb	valoir (verb) ||| to apply
s'imbriquer	verb	s'imbriquer (verb) ||| to interlink
hématologique	adj	hématologique (adj) ||| haematological
bocal	noun	bocal (noun) ||| fishbowl
funèbre	adj	funèbre (adj) ||| funereal
exaltant	adj	exaltant (adj) ||| exhilarating
éthique	noun	éthique (noun) ||| ethical conduct
rôtir	verb	rôtir (verb) ||| to roast
carcinogène	adj	carcinogène (adj) ||| carcinogenic
fulminant	adj	fulminant (adj) ||| fulminating
fiction	noun	fiction (noun) ||| drama
convainquant	adj	convainquant (adj) ||| persuasive
demi	noun	demi (noun) ||| half
aide-mémoire	noun	aide-mémoire (noun) ||| checklist
futile	adj	futile (adj) ||| futile
bec	noun	bec (noun) ||| beak
Commensal	noun	Commensal (noun) ||| messmate
marathon	noun	marathon (noun) ||| marathon race
dévidoir	noun	dévidoir (noun) ||| reel
blet	adj	blet (adj) ||| overripe
dépassé	adj	dépassé (adj) ||| passé
définir	verb	définir (verb) ||| to set
percolateur	noun	percolateur (noun) ||| filth
réductible	adj	réductible (adj) ||| reducible
occulter	verb	occulter (verb) ||| to hide
passionnant	adj	passionnant (adj) ||| fascinating
neurophysiologique	adj	neurophysiologique (adj) ||| neurophysiological
admirateur	noun	admirateur (noun) ||| admirer
présumer	verb	présumer (verb) ||| to assume
guépard	noun	guépard (noun) ||| cheetah
combinaison	noun	combinaison (noun) ||| combination
prestation	noun	prestation (noun) ||| benefit
superbe	adj	superbe (adj) ||| superb
gauchiste	noun	gauchiste (noun) ||| left-winger
fouine	noun	fouine (noun) ||| marten
cas-témoins	noun	cas-témoins (noun) ||| case control
discontinuer	verb	discontinuer (verb) ||| to discontinue
extradition	noun	extradition (noun) ||| surrender
capote	noun	capote (noun) ||| Capote
ronfleur	noun	ronfleur (noun) ||| snorer
las	adj	las (adj) ||| tired
dose-dépendantes	adj	dose-dépendantes (adj) ||| dose-dependent
commençant	adj	commençant (adj) ||| budding
réchauffement	noun	réchauffement (noun) ||| warm-up
tzar	noun	tzar (noun) ||| tsar
binaire	adj	binaire (adj) ||| bit
pharmacie	noun	pharmacie (noun) ||| drugstore
subordonné	adj	subordonné (adj) ||| subordinate
enfiévré	adj	enfiévré (adj) ||| pyretic
énormité	noun	énormité (noun) ||| enormity
s'inverser	verb	s'inverser (verb) ||| to reverse
députée	noun	députée (noun) ||| member
hypotenseur	noun	hypotenseur (noun) ||| hypotensive
paternité	noun	paternité (noun) ||| fatherhood
sourire	noun	sourire (noun) ||| smile
s'illuminer	verb	s'illuminer (verb) ||| to light up
insensible	adj	insensible (adj) ||| indifferent
auvent	noun	auvent (noun) ||| canopy
fieffé	adj	fieffé (adj) ||| arrant
masculinité	noun	masculinité (noun) ||| masculinity
CA	noun	CA (noun) ||| Governing Council
dédaigner	verb	dédaigner (verb) ||| to disdain
état	noun	état (noun) ||| state
Téléfilm	noun	Téléfilm (noun) ||| tv movie
idée	noun	idée (noun) ||| thought
badin	adj	badin (adj) ||| jocose
omnipotent	adj	omnipotent (adj) ||| omnipotent
ambulant	adj	ambulant (adj) ||| ambulant
occultation	noun	occultation (noun) ||| concealment
post-commercialisation	noun	post-commercialisation (noun) ||| post-market
panic	noun	panic (noun) ||| Panicum
biocompatibilité	noun	biocompatibilité (noun) ||| bio-compatibility
arrière-pays	noun	arrière-pays (noun) ||| back country
hydromassage	noun	hydromassage (noun) ||| hydromassage
équivalent	noun	équivalent (noun) ||| equivalent
disperser	verb	disperser (verb) ||| to disperse
colère	noun	colère (noun) ||| anger
arroser	verb	arroser (verb) ||| to water
intervenir	verb	intervenir (verb) ||| to speak
murs	noun	murs (noun) ||| mores
pardonner	verb	pardonner (verb) ||| to forgive
chercheurs-cliniciens	noun	chercheurs-cliniciens (noun) ||| Clinician Scientists
asphyxier	verb	asphyxier (verb) ||| to suffocate
pingouin	noun	pingouin (noun) ||| auk
ventiler	verb	ventiler (verb) ||| to ventilate
imitateur	noun	imitateur (noun) ||| imitator
candide	adj	candide (adj) ||| candid
pastel	noun	pastel (noun) ||| pastel colour
funèbre	adj	funèbre (adj) ||| funeral
parachutisme	noun	parachutisme (noun) ||| skydiving
angiotensine	noun	angiotensine (noun) ||| angiotensin
révélateur	adj	révélateur (adj) ||| indicative
summum	noun	summum (noun) ||| pinnacle
charge	noun	charge (noun) ||| burden
contigu	adj	contigu (adj) ||| adjacent
verdeur	noun	verdeur (noun) ||| acidity
incompatible	adj	incompatible (adj) ||| incompatible
croustade	noun	croustade (noun) ||| crisp
brèche	noun	brèche (noun) ||| loophole
préservatif	noun	préservatif (noun) ||| preservative
exténuant	adj	exténuant (adj) ||| gruelling
secouer	verb	secouer (verb) ||| to shake
ciné	noun	ciné (noun) ||| film club
imperceptible	adj	imperceptible (adj) ||| imperceptible
collision	noun	collision (noun) ||| collision
afférent	adj	afférent (adj) ||| related
bandit	noun	bandit (noun) ||| gangster
juvénile	adj	juvénile (adj) ||| juvenile
contour	noun	contour (noun) ||| contour
non-fumeur	noun	non-fumeur (noun) ||| non-smoker
haut	noun	haut (noun) ||| top
poignet	noun	poignet (noun) ||| wrist
exacerber	verb	exacerber (verb) ||| to exaggerate
os	noun	os (noun) ||| bonemeal
s'instruire	verb	s'instruire (verb) ||| to receive an education
bouillonner	verb	bouillonner (verb) ||| to boil
décerner	verb	décerner (verb) ||| to hand out
accidentel	adj	accidentel (adj) ||| unintentional
assortir	verb	assortir (verb) ||| to accompany
piratage	noun	piratage (noun) ||| hack
individuation	noun	individuation (noun) ||| individualization
frigidité	noun	frigidité (noun) ||| coldheartedness
engouffrer	verb	engouffrer (verb) ||| to engulf
authenticité	noun	authenticité (noun) ||| genuineness
Polo	noun	Polo (noun) ||| polo shirt
obturer	verb	obturer (verb) ||| to seal
paraphraser	verb	paraphraser (verb) ||| to misquote
varicelle	noun	varicelle (noun) ||| chickenpox
observateur	noun	observateur (noun) ||| observer
refonte	noun	refonte (noun) ||| redesign
démêler	verb	démêler (verb) ||| to disentangle
contemplateur	noun	contemplateur (noun) ||| adorer
laitier	adj	laitier (adj) ||| dairy
néphrite	noun	néphrite (noun) ||| nephrite
dénaturer	verb	dénaturer (verb) ||| to denature
énervant	adj	énervant (adj) ||| annoying
Gaucher	noun	Gaucher (noun) ||| left~handers
Cachemire	noun	Cachemire (noun) ||| cashmere
caïd	noun	caïd (noun) ||| gang boss
perfidie	noun	perfidie (noun) ||| treachery
viennoiserie	noun	viennoiserie (noun) ||| Viennese pastry
gant	noun	gant (noun) ||| glove
personnifier	verb	personnifier (verb) ||| to personify
ballade	noun	ballade (noun) ||| ballad
ennuyer	verb	ennuyer (verb) ||| to bother
atermoyer	verb	atermoyer (verb) ||| to stall
fracture	noun	fracture (noun) ||| fracture
atroce	adj	atroce (adj) ||| terrible
défectuosité	noun	défectuosité (noun) ||| defect
lisibilité	noun	lisibilité (noun) ||| readability
émetteur	adj	émetteur (adj) ||| emissive
herbe	noun	herbe (noun) ||| herb
pâte	noun	pâte (noun) ||| pasta
dénoter	verb	dénoter (verb) ||| to denote
extra-européen	adj	extra-européen (adj) ||| extra-European
réussir	verb	réussir (verb) ||| to succeed
inflammabilité	noun	inflammabilité (noun) ||| flammability tester
légendaire	adj	légendaire (adj) ||| proverbial
crèche	noun	crèche (noun) ||| crèche
parallèle	adj	parallèle (adj) ||| alternative
exiler	verb	exiler (verb) ||| to exile
hydratation	noun	hydratation (noun) ||| moisture
échapper	verb	échapper (verb) ||| to evade
irraisonné	adj	irraisonné (adj) ||| unreasoning
réjouir	verb	réjouir (verb) ||| to please
déverser	verb	déverser (verb) ||| to dump
écorchure	noun	écorchure (noun) ||| scrape
lactate	noun	lactate (noun) ||| lactate
florin	noun	florin (noun) ||| guilder
irréparable	adj	irréparable (adj) ||| irreparable
câlin	adj	câlin (adj) ||| cuddlesome
ergoterie	noun	ergoterie (noun) ||| nitpicking
débattre	verb	débattre (verb) ||| to debate
émotion	noun	émotion (noun) ||| feeling
progression	noun	progression (noun) ||| progression
antidépresseur	noun	antidépresseur (noun) ||| antidepressant drug
clope	noun	clope (noun) ||| cig
instance	noun	instance (noun) ||| body
notice	noun	notice (noun) ||| package leaflet
permission	noun	permission (noun) ||| leave
eurafricain	adj	eurafricain (adj) ||| Afro-European
fausseté	noun	fausseté (noun) ||| falsehood
rire	noun	rire (noun) ||| laugh
Disc	noun	Disc (noun) ||| DJ
propulser	verb	propulser (verb) ||| to propel
demi-carcasses	noun	demi-carcasses (noun) ||| half carcass
favoriser	verb	favoriser (verb) ||| to encourage
ananas	noun	ananas (noun) ||| Ananas
dissolution	noun	dissolution (noun) ||| dissolution
calcaire	noun	calcaire (noun) ||| lime
graveur	noun	graveur (noun) ||| burner
effarer	verb	effarer (verb) ||| to alarm
soumettre	verb	soumettre (verb) ||| to submit
primitif	adj	primitif (adj) ||| primeval
sillon	noun	sillon (noun) ||| groove
langagier	adj	langagier (adj) ||| linguistic
colégislateurs	noun	colégislateurs (noun) ||| co-legislators
dévotion	noun	dévotion (noun) ||| devotion
inextricable	adj	inextricable (adj) ||| inextricable
nanti	adj	nanti (adj) ||| wealthy
déloyal	adj	déloyal (adj) ||| unfair
martèlement	noun	martèlement (noun) ||| hammering
esprit	noun	esprit (noun) ||| spirit
contre-proposition	noun	contre-proposition (noun) ||| counter proposal
autel	noun	autel (noun) ||| shrine
retenir	verb	retenir (verb) ||| to retain
instruit	adj	instruit (adj) ||| literate
moustache	noun	moustache (noun) ||| whisker
détournement	noun	détournement (noun) ||| misappropriation
informateur	noun	informateur (noun) ||| informant
télésiège	noun	télésiège (noun) ||| chair lift
toucher	verb	toucher (verb) ||| to touch
désolé	adj	désolé (adj) ||| sorry
départemental	adj	départemental (adj) ||| départemental
pipette	noun	pipette (noun) ||| pipette
niquer	verb	niquer (verb) ||| to screw
troupeau	noun	troupeau (noun) ||| flock
troglodyte	noun	troglodyte (noun) ||| cave
respect	noun	respect (noun) ||| respect
infranchissable	adj	infranchissable (adj) ||| impassable
badiner	verb	badiner (verb) ||| to dally
impudent	adj	impudent (adj) ||| brazen
phénol-formaldéhyde	noun	phénol-formaldéhyde (noun) ||| phenol formaldehyde
culminer	verb	culminer (verb) ||| to peak
déduplication	noun	déduplication (noun) ||| de-duplication
vicieux	adj	vicieux (adj) ||| vicious
oestrogène	noun	oestrogène (noun) ||| oestrogen
embarquer	verb	embarquer (verb) ||| to embed
injonction	noun	injonction (noun) ||| injunction
éléphant	noun	éléphant (noun) ||| elephant
abstinence	noun	abstinence (noun) ||| abstinence
désinformer	verb	désinformer (verb) ||| to misinform
libertin	adj	libertin (adj) ||| dissipated
euphorie	noun	euphorie (noun) ||| euphoria
folâtre	adj	folâtre (adj) ||| frisky
oreillette	noun	oreillette (noun) ||| headset
composant	noun	composant (noun) ||| ingredient
adéquation	noun	adéquation (noun) ||| adequacy
pulvérisation	noun	pulvérisation (noun) ||| spray
aide	noun	aide (noun) ||| assistance
furoate	noun	furoate (noun) ||| furoate
domination	noun	domination (noun) ||| dominance
peloton	noun	peloton (noun) ||| battalion
tricolore	adj	tricolore (adj) ||| tricolor
enivrant	adj	enivrant (adj) ||| heady
boursoufler	verb	boursoufler (verb) ||| to overblow
cèdre	noun	cèdre (noun) ||| cedar tree
nombril	noun	nombril (noun) ||| bellybutton
distinct	adj	distinct (adj) ||| separate
passe-temps	noun	passe-temps (noun) ||| hobby
Olympe	noun	Olympe (noun) ||| Olympia
photogravure	noun	photogravure (noun) ||| photoengraving
bourreau	noun	bourreau (noun) ||| torturer
garderie	noun	garderie (noun) ||| daycare
stimuler	verb	stimuler (verb) ||| to stimulate
mamie	noun	mamie (noun) ||| mama
hydroxylé	adj	hydroxylé (adj) ||| hydroxy
galet	noun	galet (noun) ||| roller
thermostable	adj	thermostable (adj) ||| thermostable
apathie	noun	apathie (noun) ||| listlessness
s'aller	verb	s'aller (verb) ||| to head
nièce	noun	nièce (noun) ||| grandniece
transaminase	noun	transaminase (noun) ||| transaminase
panache	noun	panache (noun) ||| panache
induire	verb	induire (verb) ||| to mislead
licencier	verb	licencier (verb) ||| to lay off
prototype	adj	prototype (adj) ||| prototypical
créancier	noun	créancier (noun) ||| creditor
conséquent	adj	conséquent (adj) ||| consistent
baguer	verb	baguer (verb) ||| to band
fécond	adj	fécond (adj) ||| fruitful
pulvériser	verb	pulvériser (verb) ||| to spray
mutiler	verb	mutiler (verb) ||| to maim
dépêcher	verb	se dépêcher (verb) ||| to hurry up
personne	noun	personne (noun) ||| people
hydrophile	adj	hydrophile (adj) ||| hydrophilic
non-réponse	noun	non-réponse (noun) ||| non-answer
forgeron	noun	forgeron (noun) ||| smith
écoute	noun	écoute (noun) ||| viewing
résiliation	noun	résiliation (noun) ||| termination
hutte	noun	hutte (noun) ||| hut
étroitesse	noun	étroitesse (noun) ||| closeness
alphabétique	adj	alphabétique (adj) ||| alpha
conjonctif	adj	conjonctif (adj) ||| connective
maritime	adj	maritime (adj) ||| marine
kitsch	adj	kitsch (adj) ||| kitschy
fric	noun	fric (noun) ||| wad
piquant	adj	piquant (adj) ||| spicy
dissémination	noun	dissémination (noun) ||| release
pince	noun	pince (noun) ||| clip
formulaire	noun	formulaire (noun) ||| form
pavement	noun	pavement (noun) ||| paving
commandement	noun	commandement (noun) ||| commandment
cérumen	noun	cérumen (noun) ||| wax
mouvementé	adj	mouvementé (adj) ||| stirring
déclaratif	adj	déclaratif (adj) ||| declarative
doctoral	adj	doctoral (adj) ||| postgraduate
culinaire	adj	culinaire (adj) ||| gastronomic
exécrable	adj	exécrable (adj) ||| execrable
efficacité	noun	efficacité (noun) ||| efficiency
autiste	noun	autiste (noun) ||| autistic person
déductif	adj	déductif (adj) ||| deductive
intersectoriel	adj	intersectoriel (adj) ||| cross-sectoral
mécanisme	noun	mécanisme (noun) ||| arrangement
évacuateur	noun	évacuateur (noun) ||| spillway
étrange	adj	étrange (adj) ||| strange
raccordement	noun	raccordement (noun) ||| connection
décimer	verb	décimer (verb) ||| to deplete
muletier	noun	muletier (noun) ||| mule driver
homme	noun	homme (noun) ||| man
précipice	noun	précipice (noun) ||| precipice
aigreur	noun	aigreur (noun) ||| sourness
casanier	adj	casanier (adj) ||| stay-at-home
fragilité	noun	fragilité (noun) ||| fragility
sursis	noun	sursis (noun) ||| stay
vieillesse	noun	vieillesse (noun) ||| old age
tact	noun	tact (noun) ||| tact
démarquer	verb	se démarquer (verb) ||| to stand out
courtois	adj	courtois (adj) ||| friendly
amendable	adj	amendable (adj) ||| reclaimable
déchiqueté	adj	déchiqueté (adj) ||| shredded
murs	noun	murs (noun) ||| moral
brûler	verb	brûler (verb) ||| to scorch
photométrie	noun	photométrie (noun) ||| photometry
accise	noun	accise (noun) ||| excise
PIF	noun	PIF (noun) ||| conk
adipeux	adj	adipeux (adj) ||| adipose
fleurir	verb	fleurir (verb) ||| to flourish
obscénité	noun	obscénité (noun) ||| obscenity
réprouver	verb	réprouver (verb) ||| to disapprove
protéique	adj	protéique (adj) ||| proteinaceous
dessèchement	noun	dessèchement (noun) ||| desiccation
souhaiter	verb	souhaiter (verb) ||| to want
hystérie	noun	hystérie (noun) ||| hysteria
hausse	noun	hausse (noun) ||| rise
défier	verb	défier (verb) ||| to challenge
quotidien	noun	quotidien (noun) ||| newspaper
aversion	noun	aversion (noun) ||| aversion
ambulatoire	adj	ambulatoire (adj) ||| ambulant
poseur	noun	poseur (noun) ||| lineman
conservateur	noun	conservateur (noun) ||| Tory
loisir	noun	loisir (noun) ||| leisure
ébrécher	verb	ébrécher (verb) ||| to nick
non-autochtone	adj	non-autochtone (adj) ||| non-Aboriginal
brillance	noun	brillance (noun) ||| brilliance
paiement	noun	paiement (noun) ||| payment
exercer	verb	exercer (verb) ||| to exert
disjoindre	verb	disjoindre (verb) ||| to sever
ressembler	verb	ressembler (verb) ||| to look
grillade	noun	grillade (noun) ||| grilled food
jupe-culotte	noun	jupe-culotte (noun) ||| divided skirt
dérober	verb	se dérober (verb) ||| to evade
professoral	adj	professoral (adj) ||| academic
massage	noun	massage (noun) ||| massage treatment
gluten	noun	gluten (noun) ||| gluten sources
autoallumage	noun	autoallumage (noun) ||| pre-ignition
démontrable	adj	démontrable (adj) ||| provable
maintenir	verb	maintenir (verb) ||| to maintain
électrocution	noun	électrocution (noun) ||| electric shock
jet-skis	noun	jet-skis (noun) ||| watercraft
sortir	verb	sortir (verb) ||| to go out
Oil	noun	Oil (noun) ||| oil programme
apéritif	noun	apéritif (noun) ||| aperitif
myrtille	noun	myrtille (noun) ||| bilberry
niveleuse	noun	niveleuse (noun) ||| motor grader
cari	noun	cari (noun) ||| curry powder
polytoxicomanie	noun	polytoxicomanie (noun) ||| polysubstance use
prévoir	verb	prévoir (verb) ||| to provide
fustigation	noun	fustigation (noun) ||| chastisement
criminel	noun	criminel (noun) ||| offender
ruiné	adj	ruiné (adj) ||| impoverished
Président	noun	Président (noun) ||| President
estrade	noun	estrade (noun) ||| podium
